StationId,StationName,CountyName,TownName,StationLatitude,StationLongitude,StationAltitude,DateTime,Past1hr,Past10Min,Past3hr,Past6hr,Past12hr,Past24hr,NOW,Past2days,Past3days
C0S950,七塊厝,臺東縣,東河鄉,22.954453,121.229922,415,2025/7/29 00:00,0,0,0,0,0,9.5,9.5,9.5,9.5
C0S940,石寧山,臺東縣,長濱鄉,23.223772,121.406639,150,2025/7/29 00:00,0,0,0,0,0,8,8,8,8
01Q960,泰武(2),屏東縣,泰武鄉,22.598611,120.685278,841,2025/7/29 00:00,16,0,20,20,86,240,240,401,460
C0S660,下馬,臺東縣,海端鄉,23.150194,121.070025,794,2025/7/29 00:00,0,0,0,0,0,10,10,10,10
C0SA80,土阪,臺東縣,達仁鄉,22.453108,120.887572,136,2025/7/29 00:00,2.5,0.5,7,7,11.5,14.5,14.5,14.5,15.5
C1SA70,都蘭,臺東縣,東河鄉,22.87794,121.226881,62,2025/7/29 00:00,0,0,0,0,0.5,8.5,8.5,8.5,8.5
C0SA60,知本水試所,臺東縣,臺東市,22.702394,121.082761,6,2025/7/29 00:00,0,0,0,0,2,8,8,8,8
12Q980,恆春工作站,屏東縣,車城鄉,22.079678,120.714425,16,2025/7/29 00:00,6.5,1,19,19.5,23,23,23,23,25.5
12J990,口湖工作站,雲林縣,口湖鄉,23.589978,120.180394,10,2025/7/29 00:00,1,0,1,1,1,100.5,100.5,111,142
12Q970,東港工作站,屏東縣,東港鎮,22.479997,120.466058,16,2025/7/29 00:00,2,0,26.5,27,34.5,79.5,79.5,79.5,80
42HA10,萬大發電廠,南投縣,仁愛鄉,23.978875,121.139639,1000,2025/7/29 00:00,0,0,0,5,7.5,54,54,56,99
72N240,七股研究中心,臺南市,七股區,23.081672,120.062894,2,2025/7/29 00:00,28.5,0,49.5,51,67.5,91,91,91.5,115.5
72M700,南改鹿草分場,嘉義縣,鹿草鄉,23.416869,120.283061,14,2025/7/29 00:00,1,1,1,1,22.5,355,355,359,434.5
G2F820,農業試驗所,臺中市,霧峰區,24.031261,120.688133,90,2025/7/29 00:00,0,0,0,0.5,2,30.5,30.5,42,61
E2K600,四湖植物園,雲林縣,四湖鄉,23.676986,120.163433,11,2025/7/29 00:00,0,0,0,0,0,52,52,55,61.5
G2M350,農試溪口農場,嘉義縣,溪口鄉,23.58565,120.408111,26,2025/7/29 00:00,0,0,0,0,45.5,236,236,247,289.5
U2HA40,臺大內茅埔,南投縣,信義鄉,23.689722,120.851117,507,2025/7/29 00:00,0,0,0,0,24.5,35.5,35.5,39.5,73.5
U2HA30,臺大和社,南投縣,信義鄉,23.590856,120.888864,772,2025/7/29 00:00,0,0,0,0,0,14.5,14.5,15.5,33.5
72HA00,中改埔里分場,南投縣,魚池鄉,23.903208,120.963364,628,2025/7/29 00:00,0,0,0,0,0,20.5,20.5,33,85.5
E2H360,蓮華池,南投縣,魚池鄉,23.918333,120.885278,681,2025/7/29 00:00,0,0,0,0,0,58,58,78.5,138
C1M640,十字,嘉義縣,阿里山鄉,23.492153,120.753683,1567,2025/7/29 00:00,0,0,0,0,19,41,41,53.5,95
C0C710,大溪永福,桃園市,大溪區,24.892936,121.324975,143,2025/7/29 00:00,0,0,1.5,1.5,1.5,5.5,5.5,14.5,16.5
C0V820,小林,高雄市,甲仙區,23.14841,120.63325,441,2025/7/29 00:00,0,0,0,0,64,176.5,176.5,228,241
C0AI20,白沙灣,新北市,石門區,25.283128,121.519058,25,2025/7/29 00:00,4,0.5,6.5,8,8,8,8,25.5,27.5
81D670,田埔分校,新竹縣,尖石鄉,24.641389,121.278611,110,2025/7/29 00:00,0,0,0,5.5,5.5,5.5,5.5,10.5,14.5
88F920,松鶴,臺中市,和平區,24.178889,120.978333,655,2025/7/29 00:00,0,0,0,13.5,13.5,34.5,34.5,44,81
C0S910,蘭嶼燈塔,臺東縣,蘭嶼鄉,22.081197,121.503117,212,2025/7/29 00:00,0,0,0,0,0,0,0,0,0
C0S900,蘭嶼高中,臺東縣,蘭嶼鄉,22.049094,121.512142,27,2025/7/29 00:00,0,0,0,0,0,0,0,0,0
C0B020,基隆嶼,基隆市,中正區,25.191408,121.783914,86,2025/7/29 00:00,2,0,3,5,5,5,5,5,7
C0AI10,屈尺,新北市,新店區,24.921836,121.544725,76,2025/7/29 00:00,0,0,2,2,5,5.5,5.5,7.5,10.5
CAHA00,消防署訓,南投縣,竹山鎮,23.82137,120.72293,176,2025/7/29 00:00,0,0,0,0.5,0.5,28,28,42.5,107
C0R650,竹田,屏東縣,竹田鄉,22.584861,120.543442,29,2025/7/29 00:00,4.5,0,56.5,57,102,192,192,215.5,246
C0R640,東港,屏東縣,東港鎮,22.462467,120.440744,21,2025/7/29 00:00,3,0.5,25.5,26.5,27.5,65,65,65,72
C1TA00,太魯閣,花蓮縣,秀林鄉,24.157728,121.623597,94,2025/7/29 00:00,0,0,0,0,19,22.5,22.5,23,24.5
C0C690,國一五楊N44K,桃園市,龜山區,25.063861,121.340164,242,2025/7/29 00:00,0,0,2.5,3,8,8.5,8.5,15,20
C0AI00,五股,新北市,五股區,25.074453,121.427281,188,2025/7/29 00:00,0,0,3,6.5,13,13,13,17.5,20.5
C0B010,七堵,基隆市,七堵區,25.094819,121.717128,38,2025/7/29 00:00,3.5,0.5,6,6.5,8.5,8.5,8.5,11,12.5
C0Z330,安通山,花蓮縣,玉里鎮,23.290728,121.348528,488,2025/7/29 00:00,0,0,0,0.5,0.5,12,12,12,12
C0Z320,清水林道,花蓮縣,卓溪鄉,23.27125,121.188272,646,2025/7/29 00:00,0,0,0,0,0,10.5,10.5,10.5,12
C0UA50,西帽山,宜蘭縣,南澳鄉,24.555361,121.802628,808,2025/7/29 00:00,0,0,0,0,9.5,10,10,11,11.5
C0UA40,西德山,宜蘭縣,南澳鄉,24.560647,121.752608,1121,2025/7/29 00:00,0,0,0,0.5,12,12,12,16,37.5
C0UA30,白嶺,宜蘭縣,大同鄉,24.527819,121.519031,1397,2025/7/29 00:00,0,0,0.5,4,7,7,7,9.5,29.5
C0UA70,桃源谷,宜蘭縣,頭城鎮,24.962606,121.888875,547,2025/7/29 00:00,0,0,1,1,1,1,1,7.5,8.5
C0UA60,樟樹山,宜蘭縣,南澳鄉,24.413925,121.783247,566,2025/7/29 00:00,0,0,0,2.5,43,43,43,43.5,44.5
C0Z310,清水斷崖,花蓮縣,秀林鄉,24.218294,121.689142,59,2025/7/29 00:00,0,0,0,0.5,11.5,13,13,13,13.5
C0AH90,福山植物園,新北市,烏來區,24.760717,121.58135,660,2025/7/29 00:00,0,0,1,13,27,27.5,27.5,32,41.5
72T250,花蓮農改,花蓮縣,吉安鄉,23.975222,121.563889,36,2025/7/29 00:00,0,0,0,3,108,109.5,109.5,109.5,109.5
B2Q810,畜試南區分所,屏東縣,恆春鎮,21.945583,120.802167,20,2025/7/29 00:00,5.5,1,31.5,31.5,31.5,32,32,32,32.5
G2P820,農試鳳山分所,高雄市,鳳山區,22.646611,120.356083,37,2025/7/29 00:00,5,0.5,26.5,34.5,55.5,101.5,101.5,105.5,112
B2N890,畜試所,臺南市,新化區,23.058972,120.336406,31,2025/7/29 00:00,1.5,0,3.5,3.5,51.5,105,105,109,153.5
72M360,南改義竹分場,嘉義縣,義竹鄉,23.360694,120.279361,6,2025/7/29 00:00,0,0,0,0,26,373.5,373.5,201,-99
G2L020,農試嘉義分所,嘉義市,東區,23.485028,120.473806,79,2025/7/29 00:00,0,0,0,0,53,182.5,182.5,201,320
U2HA50,臺大竹山,南投縣,竹山鎮,23.756972,120.681556,156,2025/7/29 00:00,0,0,0,0,0,22.5,22.5,35.5,97
82H320,茶改中部分場,南投縣,魚池鄉,23.875611,120.913583,850,2025/7/29 00:00,0,0,0,0,0,26,26,34.5,83.5
82H840,茶改南部分場,南投縣,鹿谷鄉,23.762528,120.7405,390,2025/7/29 00:00,0,0,0,0,0,21,21,27.5,117
K2F750,種苗繁殖,臺中市,新社區,24.225972,120.800917,470,2025/7/29 00:00,0,0,0.5,5.5,12,50,50,71,108.5
K2E360,苗栗農改,苗栗縣,公館鄉,24.495722,120.829111,100,2025/7/29 00:00,0,0,0,4.5,4.5,17.5,17.5,103.5,105.5
72U480,花改蘭陽分場,宜蘭縣,三星鄉,24.686306,121.716583,27,2025/7/29 00:00,0,0,0,0,4.5,5,5,5.5,6.5
82A750,茶改北部分場,新北市,石碇區,24.955778,121.631222,401,2025/7/29 00:00,0,0,5,6,7,7.5,7.5,10,15
A2C560,農工中心,桃園市,中壢區,24.985917,121.239833,121,2025/7/29 00:00,0,0,6.5,8,8,8.5,8.5,19.5,20.5
82C160,茶改場,桃園市,楊梅區,24.908472,121.185333,195,2025/7/29 00:00,0,0,1,3.5,4,7.5,7.5,13.5,15.5
72D080,桃改五峰分場,新竹縣,五峰鄉,24.612194,121.157167,1048,2025/7/29 00:00,0,0,0.5,11.5,42,42.5,42.5,58.5,73.5
72C440,桃園農改,桃園市,新屋區,24.950944,121.030583,70,2025/7/29 00:00,0,0,0,17,17,22.5,22.5,43.5,46
B2E890,畜試北區分所,苗栗縣,西湖鄉,24.527806,120.770972,90,2025/7/29 00:00,0,0,0,7,7,13.5,13.5,99.5,100
72Q010,高雄農改,屏東縣,長治鄉,22.709333,120.525889,45,2025/7/29 00:00,0.5,0.5,6.5,11,76.5,153.5,153.5,209,238
72V140,高改旗南分場,高雄市,旗山區,22.857861,120.516667,44,2025/7/29 00:00,0,0,0,0,73,162,162,192,214.5
72N100,臺南農改,臺南市,新化區,23.0605,120.342194,41,2025/7/29 00:00,0.5,0,1,1,40,92,92,97,144
72K220,南改斗南分場,雲林縣,斗南鎮,23.634556,120.477333,60,2025/7/29 00:00,0,0,0,0,21,84.5,84.5,100.5,153.5
72G600,臺中農改,彰化縣,大村鄉,24.003028,120.534389,19,2025/7/29 00:00,0,0,0,0,25,57.5,57.5,77,86
U2H480,臺大溪頭,南投縣,鹿谷鄉,23.670306,120.798194,1150,2025/7/29 00:00,0,0,0,0,0,12.5,12.5,14.5,53
82S580,茶改東部分場,臺東縣,鹿野鄉,22.907694,121.130139,175,2025/7/29 00:00,0,0,0,0,0.5,12,12,12,12
72S590,東改賓朗果園,臺東縣,卑南鄉,22.813889,121.071278,290,2025/7/29 00:00,0,0,0,0.5,2,14.5,14.5,14.5,14.5
72S200,東改班鳩分場,臺東縣,卑南鄉,22.829528,121.077694,240,2025/7/29 00:00,0,0,0,0,2,14,14,14,14
A0A010,臺灣大學,臺北市,大安區,25.014278,121.539416,17,2025/7/29 00:00,0,0,7.5,7.5,8.5,8.5,8.5,11.5,12.5
C0C700,中壢,桃園市,中壢區,24.977661,121.256375,151,2025/7/29 00:00,0,0,8,8,8,8.5,8.5,19,19.5
C0I540,奇萊稜線,南投縣,仁愛鄉,24.109231,121.326456,3344,2025/7/29 00:00,0,0,0.5,24.5,48.5,63.5,63.5,65,74
C0I530,小奇萊,南投縣,仁愛鄉,24.131764,121.295717,3014,2025/7/29 00:00,0,0,0,36.5,46.5,69.5,69.5,74.5,90.5
C0F0D0,審馬陣,臺中市,和平區,24.381675,121.4203,3171,2025/7/29 00:00,0,0,0,5,59,79.5,79.5,13,-99
C0Z300,東里,花蓮縣,富里鄉,23.268528,121.305469,182,2025/7/29 00:00,0,0,0,0,0,13,13,13,13
C0Z290,赤柯山,花蓮縣,玉里鎮,23.368928,121.382931,946,2025/7/29 00:00,0,0,0.5,0.5,1,13,13,13,13.5
C0Z280,德武,花蓮縣,玉里鎮,23.474264,121.410711,224,2025/7/29 00:00,0,0,0,3.5,14,21.5,21.5,21.5,21.5
C0Z250,瑞穗林道,花蓮縣,卓溪鄉,23.492842,121.306883,1124,2025/7/29 00:00,0,0,0,3.5,8.5,18.5,18.5,19,32
C1Z240,中平林道,花蓮縣,卓溪鄉,23.421147,121.267631,1163,2025/7/29 00:00,0,0,0,5,33.5,44.5,44.5,44.5,44.5
C0Z230,和平,花蓮縣,秀林鄉,24.307169,121.770069,31,2025/7/29 00:00,0,0,0,1,3.5,3.5,3.5,3.5,3.5
C0Z220,和平林道,花蓮縣,秀林鄉,24.343922,121.656317,589,2025/7/29 00:00,0,0,0,2.5,33,33.5,33.5,34,34
C0Z210,瑞穗,花蓮縣,瑞穗鄉,23.5239,121.390211,126,2025/7/29 00:00,0,0,0,1,28.5,34,34,34,34
C0UA10,鴛鴦湖,宜蘭縣,大同鄉,24.590269,121.412228,1711,2025/7/29 00:00,0,0,0,11.5,27.5,27.5,27.5,30,48
C0UA00,土場,宜蘭縣,大同鄉,24.576533,121.495333,392,2025/7/29 00:00,0,0,0.5,5.5,9,9,9,10,13
C0U990,員山,宜蘭縣,員山鄉,24.74435,121.722472,31,2025/7/29 00:00,0,0,0.5,0.5,0.5,0.5,0.5,1.5,6.5
C0U980,坪林石牌,宜蘭縣,頭城鎮,24.864781,121.773961,573,2025/7/29 00:00,0,0,0.5,0.5,6,7,7,35.5,53.5
C0U970,大福,宜蘭縣,壯圍鄉,24.800636,121.813892,7,2025/7/29 00:00,0,0,0,0,0,0.5,0.5,3,4
C0U960,翠峰湖,宜蘭縣,大同鄉,24.510856,121.608044,1885,2025/7/29 00:00,0,0,0,2.5,11.5,12,12,23,65.5
C0U950,鶯子嶺,宜蘭縣,頭城鎮,24.897536,121.792444,1012,2025/7/29 00:00,0,0,2.5,3.5,5.5,6.5,6.5,15.5,18.5
C0U940,羅東,宜蘭縣,羅東鎮,24.681836,121.749344,25,2025/7/29 00:00,0,0,0,0,0.5,0.5,0.5,1,1
88T920,大興,花蓮縣,光復鄉,23.631944,121.397778,128,2025/7/29 00:00,0,0,0,6.5,6.5,8.5,8.5,9,12.5
CAAH60,大安森林,臺北市,大安區,25.02955,121.53628,18,2025/7/29 00:00,0,0,9,9,9,9,9,12.5,14
88K590,華山,雲林縣,古坑鄉,23.595278,120.596944,393,2025/7/29 00:00,0,0,0,0,5,23.5,23.5,32,112.5
88U940,寒溪,宜蘭縣,大同鄉,24.609167,121.686944,175,2025/7/29 00:00,0,0,0,3,3,3,3,5,17.5
C0K580,高鐵雲林,雲林縣,虎尾鎮,23.737456,120.417944,26,2025/7/29 00:00,0,0,0,0,69,131,131,136.5,171.5
C0E870,高鐵苗栗,苗栗縣,後龍鎮,24.60725,120.826094,34,2025/7/29 00:00,0,0,1,23.5,23.5,28.5,28.5,136.5,137
C0AH80,深坑,新北市,深坑區,25.002703,121.628328,68,2025/7/29 00:00,0.5,0.5,15,15,15,15,15,16.5,19
A0A460,文化大學,臺北市,士林區,25.13605,121.53987,424.4,2025/7/29 00:00,0.3,0,26.5,38.7,39.5,39.7,39.7,45,50.6
C2C410,中央大學,桃園市,中壢區,24.967652,121.185165,129,2025/7/29 00:00,0,0,1,1,2,2.5,2.5,14,16
C0F0C0,中坑,臺中市,和平區,24.248517,120.903319,983,2025/7/29 00:00,0,0,0,0.5,5,32,32,40.5,111
C0Z270,蕃薯寮,花蓮縣,壽豐鄉,23.73835,121.540108,343,2025/7/29 00:00,0,0,0,3.5,9.5,11.5,11.5,11.5,11.5
C0Z200,萬榮,花蓮縣,鳳林鎮,23.709219,121.420106,153,2025/7/29 00:00,0,0,0.5,11.5,30,36,36,36,36.5
01AD90,覽勝橋,新北市,烏來區,24.862306,121.551378,108,2025/7/29 00:00,1,0,4,24,26,26,26,29,30
C0Z190,富世,花蓮縣,秀林鄉,24.147433,121.629703,62,2025/7/29 00:00,0,0,0,0.5,17,21,21,21,24.5
C0Z180,新城,花蓮縣,新城鄉,24.040486,121.604878,37,2025/7/29 00:00,0,0,0,1,2,5.5,5.5,5.5,6.5
C1U920,思源,宜蘭縣,大同鄉,24.393125,121.347214,2085,2025/7/29 00:00,0,0,0.5,4,58.5,67,67,72.5,72.5
C0U910,冬山,宜蘭縣,冬山鄉,24.633725,121.793697,17,2025/7/29 00:00,0,0,0,0.5,1,1.5,1.5,1.5,1.5
C0Z170,卓溪,花蓮縣,卓溪鄉,23.344331,121.302853,216,2025/7/29 00:00,0,0,0,0.5,1,12,12,12,12
C0Z160,鳳林,花蓮縣,鳳林鎮,23.746114,121.453411,124,2025/7/29 00:00,0,0,0,6.5,67.5,70,70,70,70
C0Z150,吉安光華,花蓮縣,吉安鄉,23.930925,121.595153,27,2025/7/29 00:00,0,0,0,3.5,32,33.5,33.5,33.5,33.5
C0U860,頭城,宜蘭縣,頭城鎮,24.853233,121.830797,5,2025/7/29 00:00,0,0,1,1,1.5,2,2,172.5,173.5
C0U900,內城,宜蘭縣,員山鄉,24.718133,121.687664,63,2025/7/29 00:00,0,0,0.5,1.5,4,4,4,4.5,6
C0U890,三星,宜蘭縣,三星鄉,24.668122,121.653017,116,2025/7/29 00:00,0,0,0,0.5,1,1.5,1.5,3,5
C1Z140,荖溪,花蓮縣,秀林鄉,23.890575,121.459639,950,2025/7/29 00:00,0,0,0,4,45.5,49,49,49,51
C1Z130,銅門,花蓮縣,秀林鄉,23.965694,121.492842,187,2025/7/29 00:00,0,0,0,3,30.5,33.5,33.5,33.5,34
C1Z120,壽豐,花蓮縣,壽豐鄉,23.870853,121.508081,62,2025/7/29 00:00,0,0,0,4,26.5,28.5,28.5,28.5,29.5
C1Z110,三棧,花蓮縣,秀林鄉,24.115569,121.605006,680,2025/7/29 00:00,0,0,0,0.5,17,22,22,22.5,31
C0U870,大礁溪,宜蘭縣,礁溪鄉,24.791042,121.675047,474,2025/7/29 00:00,0,0,0,4,4,4,4,21,42
C0U720,南山,宜蘭縣,大同鄉,24.437419,121.381669,1260,2025/7/29 00:00,0,0,0,4,25,29,29,31,31.5
C0AH70,松山,臺北市,松山區,25.048711,121.550428,34,2025/7/29 00:00,0,0,16,16.5,16.5,16.5,16.5,19.5,20.5
C0W150,金寧,金門縣,金寧鄉,24.457703,118.328989,42,2025/7/29 00:00,0,0,0.5,0.5,1,1,1,3,3.5
C0W140,金沙,金門縣,金沙鎮,24.488292,118.408778,21,2025/7/29 00:00,0,0,0,0,1.5,1.5,1.5,2.5,4.5
81C780,奎輝國小,桃園市,復興區,24.7975,121.334444,357,2025/7/29 00:00,0.5,0,0.5,26,35,35.5,35.5,44.5,57.5
81S920,金峰鄉公所,臺東縣,金峰鄉,22.598647,120.960944,135,2025/7/29 00:00,0,0,0,1,16.5,21,21,21,22
81T910,東里國中,花蓮縣,富里鄉,23.263333,121.303056,173,2025/7/29 00:00,0,0,0,0,0,10,10,10,10
81T870,東興部落,花蓮縣,豐濱鄉,23.635204,121.530893,26,2025/7/29 00:00,0,0,0,1.5,1.5,4,4,4,4
81T860,山興分校,花蓮縣,鳳林鎮,23.727778,121.4975,98,2025/7/29 00:00,0,0,0,24,26.5,28.5,28.5,28.5,28.5
81U910,永樂國小,宜蘭縣,蘇澳鎮,24.575833,121.844167,45,2025/7/29 00:00,0,0,0,0.5,0.5,0.5,0.5,2.5,2.5
81U900,大溪國小,宜蘭縣,頭城鎮,24.935556,121.886944,12,2025/7/29 00:00,0,0,0.5,0.5,0.5,0.5,0.5,15.5,16.5
81U890,大里國小,宜蘭縣,頭城鎮,24.970278,121.926111,24,2025/7/29 00:00,0,0,2.5,3,3,3,3,11.5,12.5
81R660,內獅國小,屏東縣,獅子鄉,22.305,120.644722,22,2025/7/29 00:00,13,0,17,39,39,43,43,43,64.5
81H990,羅娜國小,南投縣,信義鄉,23.628333,120.870556,948,2025/7/29 00:00,0,0,0,0,0,10,10,12,31.5
81H980,車籠埔,南投縣,竹山鎮,23.793611,120.710833,150,2025/7/29 00:00,0,0,0,0,0,20.5,20.5,37.5,104
81H970,永興國小,南投縣,水里鄉,23.784838,120.86372,304,2025/7/29 00:00,0,0,0,1.5,2,14,14,29,95
81H960,北港國小,南投縣,國姓鄉,24.056661,120.911322,363,2025/7/29 00:00,0,0,0,0,0,54,54,71.5,145.5
81H950,福龜國小,南投縣,國姓鄉,24.011505,120.822421,254,2025/7/29 00:00,0,0,0,0,0,41,41,51,121.5
81H940,人和國小,南投縣,水里鄉,23.77896,120.896691,460,2025/7/29 00:00,0,0,0,0,13,23.5,23.5,117.5,179
81H930,玉峰國小,南投縣,水里鄉,23.805589,120.837618,284,2025/7/29 00:00,0,0,0,0,0,14,14,18.5,98.5
81H920,德化國小,南投縣,魚池鄉,23.84869,120.935333,804,2025/7/29 00:00,0,0,0,0,0,25.5,25.5,34,85
81H910,平林國小,南投縣,草屯鎮,23.992778,120.7625,198,2025/7/29 00:00,0,0,0,0.5,0.5,37,37,44.5,107
81H900,大觀發電廠,南投縣,水里鄉,23.854531,120.869499,440,2025/7/29 00:00,0,0,0,0,0,27,27,34.5,95
81F910,達觀國小,臺中市,和平區,24.333611,120.920278,572,2025/7/29 00:00,0,0,0,3,3,31.5,31.5,37.5,109.5
81F900,峰谷國小,臺中市,霧峰區,24.035278,120.724444,143,2025/7/29 00:00,0,0,0,1,1,43,43,49.5,71
81F880,中坑國小,臺中市,和平區,24.236389,120.88,482,2025/7/29 00:00,0,0,0,1,1,26.5,26.5,33.5,86
81E720,慈惠堂,苗栗縣,銅鑼鄉,24.4475,120.790278,482,2025/7/29 00:00,0,0,0,1,1,18.5,18.5,69,69
81E710,開礦國小,苗栗縣,公館鄉,24.461667,120.863889,207,2025/7/29 00:00,0,0,0,0.5,0.5,34,34,70.5,97.5
81D660,花園派出所,新竹縣,五峰鄉,24.646103,121.151106,489,2025/7/29 00:00,0,0,1,24.5,52,52.5,52.5,63,83.5
81D630,尖石國小,新竹縣,尖石鄉,24.728728,121.226523,372,2025/7/29 00:00,0,0,0,10.5,10.5,10.5,10.5,18,25
81C700,大艽芎古道,桃園市,大溪區,24.825,121.288611,267,2025/7/29 00:00,0.5,0,1,12,12,15,15,21,30.5
81AI20,有木國小,新北市,三峽區,24.853611,121.4375,249,2025/7/29 00:00,0.5,0,1,5,5,5.5,5.5,10,18
81AI10,建安國小,新北市,三峽區,24.925692,121.446624,91,2025/7/29 00:00,0,0,1.5,17,17,19,19,20,23
81AI00,五寮國小,新北市,三峽區,24.858889,121.36,172,2025/7/29 00:00,0,0,0.5,0.5,0.5,5,5,10,18.5
81AH90,信賢派出所,新北市,烏來區,24.838333,121.526111,253,2025/7/29 00:00,1,0,2,18,22.5,22.5,22.5,26.5,27
81AH80,五城加油站,新北市,新店區,24.939858,121.470989,73,2025/7/29 00:00,0,0,0.5,5,5,5,5,6,9
81AH70,柑林國小,新北市,雙溪區,25.015833,121.804444,93,2025/7/29 00:00,0,0,0.5,0.5,0.5,0.5,0.5,4.5,5
81AH60,長坑國小,新北市,八里區,25.126667,121.390556,34,2025/7/29 00:00,0,0,1,2.5,2.5,2.5,2.5,13,14.5
81AH50,萬里國小,新北市,萬里區,25.175833,121.689444,10,2025/7/29 00:00,2,1,7,8,8,8,8,11,12.5
81E880,火炎山,苗栗縣,三義鄉,24.356087,120.729316,210,2025/7/29 00:00,0,0,0,9.5,9.5,51,51,118.5,120
81S930,射馬干,臺東縣,卑南鄉,22.725061,121.03782,55,2025/7/29 00:00,0,0,0,0,8.5,16,16,16,16
81T9J0,鳳義坑,花蓮縣,鳳林鎮,23.740881,121.42608,304,2025/7/29 00:00,0,0,0,17,54,59.5,59.5,59.5,60
81AI30,大粗坑,新北市,瑞芳區,25.091251,121.838927,84,2025/7/29 00:00,0,0,1,1,1,1,1,2.5,2.5
81I560,豐丘,南投縣,信義鄉,23.667997,120.876961,613,2025/7/29 00:00,0,0,0,0,10,25,25,28.5,48.5
81I550,郡坑,南投縣,水里鄉,23.739861,120.870126,421,2025/7/29 00:00,0,0,0,0,31,41.5,41.5,54.5,110
81I540,上安,南投縣,水里鄉,23.72541,120.876679,459,2025/7/29 00:00,0,0,0,0,16.5,27.5,27.5,52,99
81I530,神木,南投縣,信義鄉,23.528204,120.856691,1179,2025/7/29 00:00,0,0,0,0,1.5,17.5,17.5,20,34
81I520,九份二山,南投縣,國姓鄉,23.949895,120.854392,527,2025/7/29 00:00,0,0,0,0,2.5,62.5,62.5,78,152.5
81E870,白布帆,苗栗縣,卓蘭鎮,24.298227,120.905896,496,2025/7/29 00:00,0,0,0,0,0,24.5,24.5,29,92
C0AH40,平等,臺北市,士林區,25.129142,121.577086,426,2025/7/29 00:00,0.5,0,40.5,40.5,41,42,42,45,51
C0W130,花嶼,澎湖縣,望安鄉,23.400069,119.322761,18,2025/7/29 00:00,0,0,0,0,30.5,66.5,66.5,81.5,81.5
C0W120,西嶼,澎湖縣,西嶼鄉,23.5626,119.468436,58,2025/7/29 00:00,3,0,4.5,4.5,4.5,11.5,11.5,34.5,35
C0W110,東莒,連江縣,莒光鄉,25.965197,119.980686,16,2025/7/29 00:00,10,0.5,10.5,11.5,11.5,11.5,11.5,27.5,64
C0M860,新美,嘉義縣,阿里山鄉,23.338017,120.683331,578,2025/7/29 00:00,0,0,0,1,43,116.5,116.5,166,183.5
C0F9Z0,雪山東峰,臺中市,和平區,24.388792,121.268675,3193,2025/7/29 00:00,0,0,2.5,12,18.5,40,40,30.5,-99
C0F9Y0,桃山,臺中市,和平區,24.432739,121.303808,3313,2025/7/29 00:00,0,0,0.5,5.5,17.5,24,24,30.5,42
C0R620,墾雷,屏東縣,恆春鎮,21.900836,120.855269,34,2025/7/29 00:00,4,0.5,21,22,22,22,22,22,22
O1T840,花蓮,花蓮縣,花蓮市,23.972934,121.605986,18,2025/7/29 00:00,0,0,0,3,60,61,61,61,61
01T240,苗圃,花蓮縣,卓溪鄉,23.417015,121.279375,940,2025/7/29 00:00,0,0,0,5,18,29,29,29,29
01D190,鳥嘴山,新竹縣,尖石鄉,24.719164,121.28372,770,2025/7/29 00:00,0,0,0,4,66,67,67,76,93
01D100,太閣南,新竹縣,五峰鄉,24.625286,121.148046,940,2025/7/29 00:00,0,0,1,11,46,46,46,59,74
C0AH30,五分山,新北市,瑞芳區,25.07125,121.780794,755,2025/7/29 00:00,0,0,1.5,2,2,2.5,2.5,6,10
C0S890,關山,臺東縣,關山鎮,23.0395,121.175017,238,2025/7/29 00:00,0,0,0,0,0,9.5,9.5,10,10
C0I490,萬大林道,南投縣,仁愛鄉,23.928228,121.091411,1601,2025/7/29 00:00,0,0,0,1.5,74,96,96,98.5,143
C0I480,梅峰,南投縣,仁愛鄉,24.085272,121.173572,2165,2025/7/29 00:00,0,0,0,19,57,82,82,92,132
C1I470,杉林溪,南投縣,竹山鎮,23.639517,120.786444,1680,2025/7/29 00:00,0.5,0,0.5,0.5,1,17,17,20.5,55
C0K560,棋山,雲林縣,古坑鄉,23.68645,120.603417,117,2025/7/29 00:00,0,0,0,0,2,27,27,38.5,101
C0X300,鹿寮,臺南市,白河區,23.386047,120.477331,70,2025/7/29 00:00,0,0,0,0,93.5,343.5,343.5,368,423
C0M820,達邦,嘉義縣,阿里山鄉,23.453994,120.749517,980,2025/7/29 00:00,0,0,0,0,27,55.5,55.5,74.5,115.5
C0M810,里佳,嘉義縣,阿里山鄉,23.389125,120.716647,1354,2025/7/29 00:00,0,0,0.5,1,29.5,63,63,109.5,151.5
C0M800,茶山,嘉義縣,阿里山鄉,23.299075,120.664767,440,2025/7/29 00:00,0,0,0,0.5,29.5,178.5,178.5,234,256.5
C0K550,蔦松,雲林縣,水林鄉,23.514319,120.229736,15,2025/7/29 00:00,0,0,0,0,29,399.5,399.5,417,458
C1K540,口湖,雲林縣,口湖鄉,23.585344,120.180517,15,2025/7/29 00:00,5,0,5,5,5,136.5,136.5,146,183
C1I500,大尖山,南投縣,仁愛鄉,23.858572,120.994889,2017,2025/7/29 00:00,0,0,0,0,16.5,31.5,31.5,38,71.5
C1I510,線浸林道,南投縣,鹿谷鄉,23.761508,120.832956,1208,2025/7/29 00:00,0,0,0,0,7,18.5,18.5,22.5,102.5
