StationId,StationName,CountyName,TownName,StationLatitude,StationLongitude,StationAltitude,DateTime,Past1hr,Past10Min,Past3hr,Past6hr,Past12hr,Past24hr,NOW,Past2days,Past3days
C0Z290,赤柯山,花蓮縣,玉里鎮,23.368928,121.382931,946,2025/11/12 00:00,0.5,0.5,5.5,6.5,9,128.5,128.5,262.5,262.5
C0Z280,德武,花蓮縣,玉里鎮,23.474264,121.410711,224,2025/11/12 00:00,0,0,6.5,9.5,14,128,128,215,215
C0Z250,瑞穗林道,花蓮縣,卓溪鄉,23.492842,121.306883,1124,2025/11/12 00:00,0,0,11,13.5,16,90,90,171.5,-99
C1Z240,中平林道,花蓮縣,卓溪鄉,23.421147,121.267631,1163,2025/11/12 00:00,0,0,13.5,20,26,109.5,109.5,171.5,172
C0Z230,和平,花蓮縣,秀林鄉,24.307169,121.770069,31,2025/11/12 00:00,0,0,0,1.5,46,152,152,222.5,224
C0Z220,和平林道,花蓮縣,秀林鄉,24.343922,121.656317,589,2025/11/12 00:00,4.5,0,4.5,7.5,33.5,145.5,145.5,232,232
C0Z210,瑞穗,花蓮縣,瑞穗鄉,23.5239,121.390211,126,2025/11/12 00:00,0.5,0,9.5,10,12.5,122.5,122.5,197,197
C0UA10,鴛鴦湖,宜蘭縣,大同鄉,24.590269,121.412228,1711,2025/11/12 00:00,3,0.5,12,31.5,104.5,244.5,244.5,390.5,391.5
C0UA00,土場,宜蘭縣,大同鄉,24.576533,121.495333,392,2025/11/12 00:00,2,1,3,17,62,119.5,119.5,180.5,180.5
C0U990,員山,宜蘭縣,員山鄉,24.74435,121.722472,31,2025/11/12 00:00,6,0,101,208,279.5,384.5,384.5,496,497.5
C0U980,坪林石牌,宜蘭縣,頭城鎮,24.864781,121.773961,573,2025/11/12 00:00,5,0,19.5,42,86.5,148,148,219,223
C0U970,大福,宜蘭縣,壯圍鄉,24.800636,121.813892,7,2025/11/12 00:00,2.5,0.5,30.5,68.5,126.5,186,186,276,281.5
C0U960,翠峰湖,宜蘭縣,大同鄉,24.510856,121.608044,1885,2025/11/12 00:00,0.5,0,3.5,16.5,58.5,149,149,227,227.5
C0U950,鶯子嶺,宜蘭縣,頭城鎮,24.897536,121.792444,1012,2025/11/12 00:00,7.5,0.5,30.5,69.5,141.5,211,211,303.5,309.5
C0U940,羅東,宜蘭縣,羅東鎮,24.681836,121.749344,25,2025/11/12 00:00,6.5,0.5,119.5,292,414,601,601,743,743.5
88T920,大興,花蓮縣,光復鄉,23.631944,121.397778,128,2025/11/12 00:00,0,0,5,6.5,8,144,144,229,229
CAAH60,大安森林,臺北市,大安區,25.02955,121.53628,18,2025/11/12 00:00,2.5,0,5.5,8.5,12.5,26.5,26.5,40,40
88K590,華山,雲林縣,古坑鄉,23.595278,120.596944,393,2025/11/12 00:00,0,0,0,0,0,0,0,1,1
88U940,寒溪,宜蘭縣,大同鄉,24.609167,121.686944,175,2025/11/12 00:00,3,1.5,12.5,74,201,379.5,379.5,578,581.5
C0K580,高鐵雲林,雲林縣,虎尾鎮,23.737456,120.417944,26,2025/11/12 00:00,0,0,0,0,0,0,0,0.5,0.5
C0E870,高鐵苗栗,苗栗縣,後龍鎮,24.60725,120.826094,34,2025/11/12 00:00,0,0,0,0,0,0,0,0,0
C0AH80,深坑,新北市,深坑區,25.002703,121.628328,68,2025/11/12 00:00,3,0.5,8.5,13.5,27,45,45,66,66.5
A0A460,文化大學,臺北市,士林區,25.13605,121.53987,424.4,2025/11/12 00:00,2,0.2,4.8,9.2,18.8,33.2,33.2,55.2,57.2
C2C410,中央大學,桃園市,中壢區,24.967652,121.185165,129,2025/11/12 00:00,0.5,0,1.5,2.5,6,14.5,14.5,16.5,16.5
C0F0C0,中坑,臺中市,和平區,24.248517,120.903319,983,2025/11/12 00:00,0,0,0,0,0,0.5,0.5,1.5,1.5
C0Z270,蕃薯寮,花蓮縣,壽豐鄉,23.73835,121.540108,343,2025/11/12 00:00,6,0,6,6,6.5,116,116,221,221
C0Z200,萬榮,花蓮縣,鳳林鎮,23.709219,121.420106,153,2025/11/12 00:00,2,0,4.5,4.5,5,91.5,91.5,157.5,157.5
01AD90,覽勝橋,新北市,烏來區,24.862306,121.551378,108,2025/11/12 00:00,4,0,32,50,88,134,134,178,178
C0Z190,富世,花蓮縣,秀林鄉,24.147433,121.629703,62,2025/11/12 00:00,0,0,0,0,8.5,125.5,125.5,218,218
C0Z180,新城,花蓮縣,新城鄉,24.040486,121.604878,37,2025/11/12 00:00,0,0,0,0.5,11.5,116,116,177,177
C1U920,思源,宜蘭縣,大同鄉,24.393125,121.347214,2085,2025/11/12 00:00,0.5,0,2,8.5,22.5,52.5,52.5,85,88.5
C0U910,冬山,宜蘭縣,冬山鄉,24.633725,121.793697,17,2025/11/12 00:00,7.5,0.5,99.5,370,565.5,795,795,945.5,951.5
C0Z170,卓溪,花蓮縣,卓溪鄉,23.344331,121.302853,216,2025/11/12 00:00,0,0,5.5,8.5,11,102.5,102.5,185,185
C0Z160,鳳林,花蓮縣,鳳林鎮,23.746114,121.453411,124,2025/11/12 00:00,4.5,0,4.5,4.5,5,96,96,166.5,166.5
C0Z150,吉安光華,花蓮縣,吉安鄉,23.930925,121.595153,27,2025/11/12 00:00,0.5,0.5,0.5,0.5,11,97.5,97.5,160.5,160.5
C0U860,頭城,宜蘭縣,頭城鎮,24.853233,121.830797,5,2025/11/12 00:00,7.5,1,27.5,52,116,170.5,170.5,242.5,244.5
C0U900,內城,宜蘭縣,員山鄉,24.718133,121.687664,63,2025/11/12 00:00,5.5,1,34,86.5,136.5,324.5,324.5,457,458.5
C0U890,三星,宜蘭縣,三星鄉,24.668122,121.653017,116,2025/11/12 00:00,9,2.5,19,57,121.5,262,262,430.5,485.5
C1Z130,銅門,花蓮縣,秀林鄉,23.965694,121.492842,187,2025/11/12 00:00,0.5,0.5,0.5,4,5.5,67.5,67.5,152.5,152.5
C1Z120,壽豐,花蓮縣,壽豐鄉,23.870853,121.508081,62,2025/11/12 00:00,2.5,0.5,2.5,3,4,74.5,74.5,134.5,134.5
C1Z110,三棧,花蓮縣,秀林鄉,24.115569,121.605006,680,2025/11/12 00:00,0,0,0.5,0.5,9.5,110.5,110.5,202,202.5
C0U870,大礁溪,宜蘭縣,礁溪鄉,24.791042,121.675047,474,2025/11/12 00:00,6,1,54,105.5,154,249,249,355,366
C0U720,南山,宜蘭縣,大同鄉,24.437419,121.381669,1260,2025/11/12 00:00,1.5,0,4.5,12,27.5,61.5,61.5,123.5,126
C0AH70,松山,臺北市,松山區,25.048711,121.550428,34,2025/11/12 00:00,2.5,0,5.5,9,13.5,29.5,29.5,44.5,44.5
C0W160,烏坵,金門縣,烏坵鄉,24.9944,119.449556,49,2025/11/12 00:00,0,0,0,0,0,0,0,0,0
C0W150,金寧,金門縣,金寧鄉,24.457703,118.328989,42,2025/11/12 00:00,0,0,0,0,0,0.5,0.5,0.5,0.5
C0W140,金沙,金門縣,金沙鎮,24.488292,118.408778,21,2025/11/12 00:00,1,0,1,1,1,1,1,1,1
81C780,奎輝國小,桃園市,復興區,24.7975,121.334444,357,2025/11/12 00:00,0,0,0.5,1.5,3,8,8,10.5,10.5
81S920,金峰鄉公所,臺東縣,金峰鄉,22.598647,120.960944,135,2025/11/12 00:00,3,2.5,4.5,11.5,39.5,92.5,92.5,174.5,175.5
81T910,東里國中,花蓮縣,富里鄉,23.263333,121.303056,173,2025/11/12 00:00,0,0,6,12.5,16.5,121,121,213.5,213.5
81T900,卓溪國小,花蓮縣,卓溪鄉,23.345833,121.303333,179,2025/11/12 00:00,0,0,7,10,10.5,99,99,185.5,185.5
81T890,瑞北國小,花蓮縣,瑞穗鄉,23.525556,121.376111,103,2025/11/12 00:00,0,0,16,17,17,104.5,104.5,177.5,177.5
81T880,石梯坪,花蓮縣,豐濱鄉,23.483056,121.511389,13,2025/11/12 00:00,0,0,1.5,1.5,2,159.5,159.5,241.5,241.5
81T870,東興部落,花蓮縣,豐濱鄉,23.635204,121.530893,26,2025/11/12 00:00,4,0,5,5,5,125,125,187.5,187.5
81T860,山興分校,花蓮縣,鳳林鎮,23.727778,121.4975,98,2025/11/12 00:00,5,0,5,5,6,113,113,211.5,211.5
81T850,溪口國小,花蓮縣,壽豐鄉,23.819722,121.473333,116,2025/11/12 00:00,10,0.5,10,10,10,81.5,81.5,140.5,140.5
81U900,大溪國小,宜蘭縣,頭城鎮,24.935556,121.886944,12,2025/11/12 00:00,13.5,1,26.5,38.5,123,178.5,178.5,256,256
81U890,大里國小,宜蘭縣,頭城鎮,24.970278,121.926111,24,2025/11/12 00:00,14.5,1,26.5,45,126,182,182,241,241
81R660,內獅國小,屏東縣,獅子鄉,22.305,120.644722,22,2025/11/12 00:00,0.5,0,1,2.5,7.5,11,11,17.5,17.5
81V830,那瑪夏國中,高雄市,那瑪夏區,23.240423,120.696717,567,2025/11/12 00:00,0,0,0,0,0,0.5,0.5,5,5
81M690,沄水國小,嘉義縣,中埔鄉,23.381471,120.530602,179,2025/11/12 00:00,0,0,0,0,0,0,0,2,2
81M680,太和村,嘉義縣,梅山鄉,23.535556,120.708889,1181,2025/11/12 00:00,0,0,0,0,0,0,0,10.5,10.5
81H990,羅娜國小,南投縣,信義鄉,23.628333,120.870556,948,2025/11/12 00:00,0,0,0,0,0,0,0,6.5,6.5
81H980,車籠埔,南投縣,竹山鎮,23.793611,120.710833,150,2025/11/12 00:00,0,0,0,0,0,0,0,0.5,0.5
81H970,永興國小,南投縣,水里鄉,23.784838,120.86372,304,2025/11/12 00:00,0,0,0,0,0,0,0,0,0
81H960,北港國小,南投縣,國姓鄉,24.056661,120.911322,363,2025/11/12 00:00,0,0,0,0,0,0,0,0.5,0.5
81H950,福龜國小,南投縣,國姓鄉,24.011505,120.822421,254,2025/11/12 00:00,0,0,0,0,0,0,0,1.5,1.5
81H940,人和國小,南投縣,水里鄉,23.77896,120.896691,460,2025/11/12 00:00,0,0,0,0,0,0,0,1,1
81H930,玉峰國小,南投縣,水里鄉,23.805589,120.837618,284,2025/11/12 00:00,0,0,0,0,0,0,0,6,6
81H920,德化國小,南投縣,魚池鄉,23.84869,120.935333,804,2025/11/12 00:00,0,0,0,0,0,0.5,0.5,1.5,1.5
81H910,平林國小,南投縣,草屯鎮,23.992778,120.7625,198,2025/11/12 00:00,0,0,0,0,0,0,0,0.5,0.5
81H900,大觀發電廠,南投縣,水里鄉,23.854531,120.869499,440,2025/11/12 00:00,0,0,0,0,0,0,0,4.5,4.5
81F910,博屋瑪國小,臺中市,和平區,24.333611,120.920278,572,2025/11/12 00:00,0,0,0,0,0,0.5,0.5,1,1
81F900,峰谷國小,臺中市,霧峰區,24.035278,120.724444,143,2025/11/12 00:00,0,0,0,0,0,0,0,0,0
81F890,坪廓分校,臺中市,太平區,24.156667,120.756667,226,2025/11/12 00:00,0,0,0,0,0,0,0,0,0
81F880,中坑國小,臺中市,和平區,24.236389,120.88,482,2025/11/12 00:00,0,0,0,0,0,0.5,0.5,1,1
81E720,慈惠堂,苗栗縣,銅鑼鄉,24.4475,120.790278,482,2025/11/12 00:00,0,0,0,0,0,0,0,0,0
81E710,開礦國小,苗栗縣,公館鄉,24.461667,120.863889,207,2025/11/12 00:00,0,0,0,0,0,0.5,0.5,0.5,0.5
81D660,花園派出所,新竹縣,五峰鄉,24.646103,121.151106,489,2025/11/12 00:00,0,0,0,0,0,0,0,1,1
81D650,內灣國小,新竹縣,橫山鄉,24.705412,121.183143,268,2025/11/12 00:00,0,0,0,0,0,1,1,1,1
81D640,錦屏國小,新竹縣,尖石鄉,24.680365,121.246763,608,2025/11/12 00:00,0,0,0,0,0,1,1,1,1
81D630,尖石國小,新竹縣,尖石鄉,24.728728,121.226523,372,2025/11/12 00:00,0,0,0,0,0,0.5,0.5,0.5,0.5
81C710,高坡國小,桃園市,復興區,24.767971,121.35156,478,2025/11/12 00:00,0,0,0.5,2,6,14.5,14.5,15,15
81C700,大艽芎古道,桃園市,大溪區,24.825,121.288611,267,2025/11/12 00:00,0.5,0,1,2.5,5,13,13,13.5,13.5
81AI20,有木國小,新北市,三峽區,24.853611,121.4375,249,2025/11/12 00:00,0.5,0,9,19.5,40,68,68,78,78
81AI10,建安國小,新北市,三峽區,24.925692,121.446624,91,2025/11/12 00:00,3.5,0.5,17,33,58.5,88.5,88.5,132,132
81AI00,五寮國小,新北市,三峽區,24.858889,121.36,172,2025/11/12 00:00,0,0,3.5,7.5,14,27.5,27.5,34,34
81AH90,信賢派出所,新北市,烏來區,24.838333,121.526111,253,2025/11/12 00:00,4,0.5,29,47.5,79,133.5,133.5,174,174.5
81AH80,五城加油站,新北市,新店區,24.939858,121.470989,73,2025/11/12 00:00,4.5,0.5,15.5,29.5,45,76.5,76.5,107.5,107.5
81AH70,柑林國小,新北市,雙溪區,25.015833,121.804444,93,2025/11/12 00:00,37.5,10.5,75,117,202.5,304.5,304.5,405,413
81AH50,萬里國小,新北市,萬里區,25.175833,121.689444,10,2025/11/12 00:00,2.5,0.5,6,13.5,47,105.5,105.5,235,235
81E880,火炎山,苗栗縣,三義鄉,24.356087,120.729316,210,2025/11/12 00:00,0,0,0,0,0,0,0,0,0
81K580,坪頂,雲林縣,林內鄉,23.75386,120.639013,305,2025/11/12 00:00,0,0,0,0,0,0,0,2.5,2.5
81M020,豐山,嘉義縣,阿里山鄉,23.590386,120.744799,828,2025/11/12 00:00,0,0,0,0,0,0,0,1.5,1.5
81S930,射馬干,臺東縣,卑南鄉,22.725061,121.03782,55,2025/11/12 00:00,2.5,1,11.5,24,28.5,78.5,78.5,159,159
81AI30,大粗坑,新北市,瑞芳區,25.091251,121.838927,84,2025/11/12 00:00,38.5,7,85.5,150,374.5,512,512,710,716
81I560,豐丘,南投縣,信義鄉,23.667997,120.876961,613,2025/11/12 00:00,0,0,0,0,0,1,1,11.5,11.5
81I550,郡坑,南投縣,水里鄉,23.739861,120.870126,421,2025/11/12 00:00,0,0,0,0,0,0.5,0.5,10.5,10.5
81I540,上安,南投縣,水里鄉,23.72541,120.876679,459,2025/11/12 00:00,0,0,0,0,0,0,0,0,0
81I530,神木,南投縣,信義鄉,23.528204,120.856691,1179,2025/11/12 00:00,0,0,0,0,0,0,0,0,0
81I520,九份二山,南投縣,國姓鄉,23.949895,120.854392,527,2025/11/12 00:00,0,0,0,0,0,0,0,2,2
81E870,白布帆,苗栗縣,卓蘭鎮,24.298227,120.905896,496,2025/11/12 00:00,0,0,0,0,0,0.5,0.5,0.5,0.5
C0AH40,平等,臺北市,士林區,25.129142,121.577086,426,2025/11/12 00:00,4.5,0.5,9.5,16,31.5,65,65,114.5,124
C0W120,西嶼,澎湖縣,西嶼鄉,23.5626,119.468436,58,2025/11/12 00:00,0,0,0,0.5,1.5,3,3,3.5,3.5
C0W110,東莒,連江縣,莒光鄉,25.965197,119.980686,16,2025/11/12 00:00,0,0,0,0,0,0,0,0,0
C0M860,新美,嘉義縣,阿里山鄉,23.338017,120.683331,578,2025/11/12 00:00,0,0,0,0,0,0,0,3.5,3.5
C0F9Z0,雪山東峰,臺中市,和平區,24.388792,121.268675,3193,2025/11/12 00:00,0,0,0.5,0.5,2,8.5,8.5,20,20
C0F9Y0,桃山,臺中市,和平區,24.432739,121.303808,3313,2025/11/12 00:00,0,0,0.5,1.5,4.5,14,14,34,34
C0R620,墾雷,屏東縣,恆春鎮,21.900836,120.855269,34,2025/11/12 00:00,0,0,0,0.5,2.5,33.5,33.5,154,155
O1T840,花蓮,花蓮縣,花蓮市,23.972934,121.605986,18,2025/11/12 00:00,0,0,0,0,11,98,98,155,155
01T240,苗圃,花蓮縣,卓溪鄉,23.417015,121.279375,940,2025/11/12 00:00,0,0,14,18,22,122,122,205,205
01D190,鳥嘴山,新竹縣,尖石鄉,24.719164,121.28372,770,2025/11/12 00:00,0,0,0,0,1,1,1,1,1
01D100,太閣南,新竹縣,五峰鄉,24.625286,121.148046,940,2025/11/12 00:00,0,0,0,0,0,0,0,0,0
C0AH30,五分山,新北市,瑞芳區,25.07125,121.780794,755,2025/11/12 00:00,10.5,2.5,21.5,41,85,138,138,231,235
C0S890,關山,臺東縣,關山鎮,23.0395,121.175017,238,2025/11/12 00:00,4,0.5,4,11,11.5,62.5,62.5,110,110
C0I490,萬大林道,南投縣,仁愛鄉,23.928228,121.091411,1601,2025/11/12 00:00,0,0,0,0,0,2.5,2.5,7,7
C0I480,梅峰,南投縣,仁愛鄉,24.085272,121.173572,2165,2025/11/12 00:00,0,0,0,0,0,3,3,6,6
C1I470,杉林溪,南投縣,竹山鎮,23.639517,120.786444,1680,2025/11/12 00:00,0,0,0,0,0,0,0,4.5,4.5
C0K560,棋山,雲林縣,古坑鄉,23.68645,120.603417,117,2025/11/12 00:00,0,0,0,0,0,0,0,1.5,1.5
C0X300,鹿寮,臺南市,白河區,23.386047,120.477331,70,2025/11/12 00:00,0,0,0,0,0,0.5,0.5,2,2
C0M820,達邦,嘉義縣,阿里山鄉,23.453994,120.749517,980,2025/11/12 00:00,0,0,0,0,0,0,0,2,2
C0M800,茶山,嘉義縣,阿里山鄉,23.299075,120.664767,440,2025/11/12 00:00,0,0,0,0,0,0,0,3,3
C0K550,蔦松,雲林縣,水林鄉,23.514319,120.229736,15,2025/11/12 00:00,0,0,0,0,0,0,0,1,1
C1K540,口湖,雲林縣,口湖鄉,23.585344,120.180517,15,2025/11/12 00:00,0,0,0,0,0,0.5,0.5,1.5,1.5
C1I500,大尖山,南投縣,仁愛鄉,23.858572,120.994889,2017,2025/11/12 00:00,0,0,0,0,0,2,2,7,7
C1I510,線浸林道,南投縣,鹿谷鄉,23.761508,120.832956,1208,2025/11/12 00:00,0,0,0,0,0,0,0,5.5,5.5
C1I450,望鄉山,南投縣,信義鄉,23.594153,120.944286,3025,2025/11/12 00:00,0,0,1,1,1,5.5,5.5,13,13
C0I460,南投,南投縣,南投市,23.911469,120.687331,110,2025/11/12 00:00,0,0,0,0,0,0.5,0.5,1,1
C0V810,左營,高雄市,左營區,22.674911,120.284911,32,2025/11/12 00:00,0,0,0,0,0.5,5,5,8,8
C0I080,信義,南投縣,信義鄉,23.689694,120.851036,536,2025/11/12 00:00,0,0,0,0,0,0,0,9.5,9.5
C0H890,埔里,南投縣,埔里鎮,23.972169,120.952425,440,2025/11/12 00:00,0,0,0,0,0,0.5,0.5,1,1
C0M770,梅山,嘉義縣,梅山鄉,23.585386,120.555581,164,2025/11/12 00:00,0,0,0,0,0,0,0,1,1
C0M790,新港,嘉義縣,新港鄉,23.553261,120.345719,15,2025/11/12 00:00,0,0,0,0,0,0.5,0.5,2,2
C0M740,六腳,嘉義縣,六腳鄉,23.492864,120.290611,15,2025/11/12 00:00,0,0,0,0,0,0.5,0.5,1.5,1.5
C0M780,鹿草,嘉義縣,鹿草鄉,23.411322,120.308333,30,2025/11/12 00:00,0,0,0,0,0,1,1,2,2
C0M750,布袋,嘉義縣,布袋鎮,23.380864,120.167778,10,2025/11/12 00:00,0,0,0,0,0,0.5,0.5,1.5,1.5
C0K500,元長,雲林縣,元長鄉,23.649797,120.315011,12,2025/11/12 00:00,0,0,0,0,0,0,0,1.5,1.5
C0K510,水林,雲林縣,水林鄉,23.572911,120.245956,10,2025/11/12 00:00,0,0,0,0,0,0.5,0.5,1.5,1.5
C0K530,臺西,雲林縣,臺西鄉,23.701544,120.197547,12,2025/11/12 00:00,0,0,0,0,0,0,0,1,1
C0G940,竹塘,彰化縣,竹塘鄉,23.848253,120.386764,21,2025/11/12 00:00,0,0,0,0,0,0,0,1,1
C0K480,莿桐,雲林縣,莿桐鄉,23.761192,120.502372,56,2025/11/12 00:00,0,0,0,0,0,0,0,0.5,0.5
C0K450,大埤,雲林縣,大埤鄉,23.646064,120.431525,35,2025/11/12 00:00,0,0,0,0,0,0,0,0.5,0.5
C0M760,民雄,嘉義縣,民雄鄉,23.551742,120.428444,40,2025/11/12 00:00,0,0,0,0,0,0,0,1,1
C0K590,雲林東勢,雲林縣,東勢鄉,23.674194,120.255722,18,2025/11/12 00:00,0,0,0,0,0,0,0,1.5,1.5
C0G740,大城,彰化縣,大城鄉,23.852481,120.320922,24,2025/11/12 00:00,0,0,0,0,0,0.5,0.5,1.5,1.5
C0K470,林內,雲林縣,林內鄉,23.748675,120.609642,97,2025/11/12 00:00,0,0,0,0,0,0,0,2,2
C0M680,太保,嘉義縣,太保市,23.455047,120.331439,37,2025/11/12 00:00,0,0,0,0,0,1,1,2,2
C0K410,北港,雲林縣,北港鎮,23.574056,120.291786,20,2025/11/12 00:00,0,0,0,0,0,0.5,0.5,1,1
C0M650,朴子,嘉義縣,朴子市,23.434628,120.239019,20,2025/11/12 00:00,0,0,0,0,0,0.5,0.5,1.5,1.5
C0K400,斗六,雲林縣,斗六市,23.720575,120.541117,65,2025/11/12 00:00,0,0,0,0,0,0,0,1,1
C0K460,斗南,雲林縣,斗南鎮,23.678725,120.478347,60,2025/11/12 00:00,0,0,0,0,0,0,0,1,1
C0G720,溪州,彰化縣,溪州鄉,23.851597,120.499083,50,2025/11/12 00:00,0,0,0,0,0,0,0,0.5,0.5
C0X240,關子嶺,臺南市,白河區,23.331169,120.508025,394,2025/11/12 00:00,0,0,0,0,0,0,0,0,0
C0M730,嘉義市東區,嘉義市,東區,23.457656,120.460517,40,2025/11/12 00:00,0,0,0,0,0,0,0,1.5,1.5
C0M690,水上,嘉義縣,水上鄉,23.419719,120.388894,33,2025/11/12 00:00,0,0,0,0,0,1,1,2.5,2.5
C0M710,東石,嘉義縣,東石鄉,23.458911,120.153831,15,2025/11/12 00:00,0,0,0,0,0,0.5,0.5,1.5,1.5
C0M670,大林,嘉義縣,大林鎮,23.600606,120.458397,43,2025/11/12 00:00,0,0,0,0,0,0,0,1,1
C0K390,土庫,雲林縣,土庫鎮,23.679019,120.395561,31,2025/11/12 00:00,0,0,0,0,0,0,0,1,1
C0K420,西螺,雲林縣,西螺鎮,23.8004,120.467383,42,2025/11/12 00:00,0,0,0,0,0,0,0,0.5,0.5
C0X260,後壁,臺南市,後壁區,23.366342,120.362306,39,2025/11/12 00:00,0,0,0,0,0,1,1,2,2
C0X220,學甲,臺南市,學甲區,23.230347,120.182167,26,2025/11/12 00:00,0,0,0,0,0.5,3,3,4,4
C0X230,鹽水,臺南市,鹽水區,23.272603,120.247622,29,2025/11/12 00:00,0,0,0,0,0.5,1,1,2.5,2.5
C0M640,中埔,嘉義縣,中埔鄉,23.425381,120.522903,155,2025/11/12 00:00,0,0,0,0,0,0,0,2,2
C0M700,竹崎,嘉義縣,竹崎鄉,23.526167,120.555497,150,2025/11/12 00:00,0,0,0,0,0,0,0,1.5,1.5
C0K440,二崙,雲林縣,二崙鄉,23.772797,120.408944,35,2025/11/12 00:00,0,0,0,0,0,0,0,0.5,0.5
C0M660,溪口,嘉義縣,溪口鄉,23.604119,120.403556,40,2025/11/12 00:00,0,0,0,0,0,0,0,1,1
C0K430,褒忠,雲林縣,褒忠鄉,23.690928,120.303619,30,2025/11/12 00:00,0,0,0,0,0,0.5,0.5,1.5,1.5
C0X280,將軍,臺南市,將軍區,23.214972,120.135761,22,2025/11/12 00:00,0,0,0,0,0,1.5,1.5,2.5,2.5
C0X250,新營,臺南市,新營區,23.310694,120.316681,33,2025/11/12 00:00,0,0,0,0,0,2,2,3,3
C0M720,番路,嘉義縣,番路鄉,23.464644,120.554144,225,2025/11/12 00:00,0,0,0,0,0,0,0,1.5,1.5
C0X210,白河,臺南市,白河區,23.347467,120.414428,38,2025/11/12 00:00,0,0,0,0,0,1,1,2.5,2.5
C0G730,二林,彰化縣,二林鎮,23.903319,120.376069,27,2025/11/12 00:00,0,0,0,0,0,0.5,0.5,0.5,0.5
C0I410,名間,南投縣,名間鄉,23.837053,120.701447,180,2025/11/12 00:00,0,0,0,0,0,0,0,0.5,0.5
C0I380,集集,南投縣,集集鎮,23.828206,120.801467,258,2025/11/12 00:00,0,0,0,0,0,0.5,0.5,5,5
C0I360,水里,南投縣,水里鄉,23.812553,120.849792,300,2025/11/12 00:00,0,0,0,0,0,0.5,0.5,5.5,5.5
C0I390,仁愛,南投縣,仁愛鄉,24.022122,121.132206,1184,2025/11/12 00:00,0,0,0,0,0,1.5,1.5,2.5,2.5
C1I430,翠華,南投縣,仁愛鄉,24.191961,121.224339,2415,2025/11/12 00:00,0.5,0,0.5,0.5,1,11.5,11.5,23.5,23.5
C0I420,國姓,南投縣,國姓鄉,24.037803,120.855072,305,2025/11/12 00:00,0,0,0,0,0,0.5,0.5,1.5,1.5
C0I370,魚池,南投縣,魚池鄉,23.895703,120.94135,671,2025/11/12 00:00,0,0,0,0,0,0,0,2,2
C1I400,凌霄,南投縣,仁愛鄉,24.018778,121.004456,1399,2025/11/12 00:00,0,0,0,0,0,1.5,1.5,4,4
81S910,膽曼,臺東縣,長濱鄉,23.224869,121.412806,21,2025/11/12 00:00,0.5,0,2.5,3,5.5,133.5,133.5,214,214
81S900,加拿國小,臺東縣,鹿野鄉,23.001003,121.130944,328,2025/11/12 00:00,4,0.5,4,5,6,71.5,71.5,129.5,129.5
81S890,初鹿國中,臺東縣,卑南鄉,22.849954,121.092326,201,2025/11/12 00:00,6,3.5,15.5,27.5,28,88.5,88.5,144.5,144.5
81S880,愛國埔分校,臺東縣,大武鄉,22.457746,120.922713,65,2025/11/12 00:00,10,2.5,15.5,15.5,27,98,98,172,172.5
81R650,丹路國小,屏東縣,獅子鄉,22.203384,120.751358,119,2025/11/12 00:00,2,0,6.5,13,23.5,69.5,69.5,144,144
81R640,佳義國小,屏東縣,瑪家鄉,22.653117,120.630973,75,2025/11/12 00:00,0,0,0,0,0,7,7,13,13
81V820,建山國小,高雄市,桃源區,23.105439,120.682922,760,2025/11/12 00:00,0,0,0,0,0,0,0,0,0
81O960,崁頭山,臺南市,東山區,23.267835,120.501621,575,2025/11/12 00:00,0,0,0,0,0,0.5,0.5,3,3
81M670,新美國小,嘉義縣,阿里山鄉,23.337816,120.683124,560,2025/11/12 00:00,0,0,0,0,0,0,0,3,3
81M660,阿里山國小,嘉義縣,阿里山鄉,23.469067,120.701672,1186,2025/11/12 00:00,0,0,0,0,0,0,0,2.5,2.5
81U870,樂水分校,宜蘭縣,大同鄉,24.600282,121.529309,322,2025/11/12 00:00,2,1,4,21.5,101.5,204,204,343.5,343.5
81U860,金岳國小,宜蘭縣,南澳鄉,24.47039,121.777318,46,2025/11/12 00:00,0,0,0,18,76,218,218,310.5,315
81D600,五峰國小,新竹縣,五峰鄉,24.631479,121.117585,446,2025/11/12 00:00,0,0,0,0,0,0,0,0,0
81AH40,精忠,新北市,新店區,24.959713,121.53208,47,2025/11/12 00:00,9,0,18,28.5,41,58.5,58.5,68.5,68.5
88T830,和中,花蓮縣,秀林鄉,24.270832,121.741801,21,2025/11/12 00:00,0,0,0,0,31.5,120.5,120.5,173.5,173.5
O1R630,崁頂,屏東縣,崁頂鄉,22.513226,120.511111,8,2025/11/12 00:00,0,0,0,0,0,5,5,12,12
O1I360,楠溪,南投縣,信義鄉,23.472849,120.907956,2600,2025/11/12 00:00,0,0,0,0,0,2,2,7,7
O1M650,外來吉,嘉義縣,阿里山鄉,23.529649,120.739968,850,2025/11/12 00:00,0,0,0,0,0,0,0,2,2
O1M640,豐山,嘉義縣,阿里山鄉,23.574615,120.746747,1052,2025/11/12 00:00,0,0,0,0,0,0,0,2,2
O1AH30,吉林國小,新北市,貢寮區,24.985827,121.887489,174,2025/11/12 00:00,21,0,70,137,314,404,404,581,586
O1AH20,上林國小,新北市,雙溪區,25.029351,121.832514,71,2025/11/12 00:00,18,0,46,85,178,281,281,372,372
O1V820,圓富國中,高雄市,旗山區,22.926574,120.509127,97,2025/11/12 00:00,0,0,0,0,0,5,5,8,8
